ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
2023,2023-06-04,9,Allianz Parque,Felipe Fernandes,33570,43713,Palmeiras,Coritiba FC,Abel Ferreira,Antônio Carlos Zago,2,20,72500000,17400000,27.8,27.8,3,1,2,0,11,5,15,13,10,15,3,5,3,0,23,7,6,2
2023,2023-06-25,12,Allianz Parque,Anderson Daronco,38877,43713,Palmeiras,Botafogo,Abel Ferreira,Luís Castro,2,1,76500000,21500000,28.9,29.4,0,1,0,1,12,1,17,14,14,17,1,4,4,0,15,6,7,3
2023,2023-07-09,14,Allianz Parque,Ramon Abatti,40229,43713,Palmeiras,Flamengo,Abel Ferreira,Jorge Sampaoli,4,3,79500000,75700000,28.2,25.8,1,1,1,0,4,7,13,16,16,13,3,3,5,3,11,10,4,3
2023,2023-07-22,16,Allianz Parque,Rafael Rodrigo Klein,39699,43713,Goiás,Atlético-MG,Abel Ferreira,Juan Pablo Vojvoda,17,12,72450000,12350000,28.0,31.5,0,0,1,1,,,,,,,,,,,,,,
2023,2023-07-22,16,Arena Pantanal,Bruno Mota Correia,34072,,Palmeiras,Fortaleza,Toni Oliveira,Dorival Júnior,6,9,8100000,36300000,28.3,26.2,3,1,0,0,2,4,9,17,17,9,2,4,2,0,13,12,5,7
2023,2023-04-22,2,Arena Pantanal,Caio Max Augusto Vieira,9267,42968,Cuiabá-MT,RB Bragantino,Ivo Vieira,Pedro Caixinha,15,5,5880000,24700000,28.6,25.1,1,1,0,0,4,5,17,21,21,16,1,2,3,2,14,7,8,4
2023,2023-04-30,3,Arena Pantanal,Bruno Arleu de Araújo,21385,42968,Cuiabá-MT,Grêmio,Ivo Vieira,Renato Portaluppi,15,13,6700000,23200000,29.4,29.1,1,2,1,1,7,5,15,11,11,14,4,3,2,2,15,12,4,4
2023,2023-05-11,5,Arena Pantanal,Wilton Sampaio,12029,42968,Cuiabá-MT,Atlético-MG,Ivo Vieira,Eduardo Coudet,13,16,7550000,40100000,28.4,29.9,0,4,0,1,6,1,12,17,17,11,3,1,0,1,7,8,5,1
2023,2023-05-27,8,Arena Pantanal,Denis Ribeiro Serafim,8660,42968,Cuiabá-MT,Coritiba FC,Toni Oliveira,Antônio Carlos Zago,14,20,8200000,16600000,28.7,26.8,1,1,1,0,2,6,8,13,13,8,1,2,0,3,10,8,5,5
2023,2023-06-23,11,Arena Pantanal,Flavio Rodrigues de Souza,13981,42968,Cuiabá-MT,Botafogo,Toni Oliveira,Luís Castro,14,1,9300000,22500000,27.6,28.8,0,1,0,0,6,2,11,13,11,10,2,9,2,2,23,5,8,1
2023,2023-07-02,13,Arena Pantanal,Bruno Mota Correia,13477,42968,Cuiabá-MT,Santos,Toni Oliveira,Paulo Turra,16,13,6080000,30650000,28.8,27.3,3,0,0,0,9,5,7,16,16,6,2,3,1,1,15,5,4,1
2023,2023-07-08,14,Arena Pantanal,Wagner do Nascimento Magalhães,10149,42968,Cuiabá-MT,EC Bahia,Toni Oliveira,Renato Paiva,13,15,6850000,28100000,28.5,25.1,1,1,1,0,5,5,12,13,13,12,2,5,9,0,10,6,2,1
2023,2023-05-13,6,Arena Fonte Nova,Paulo Cesar Zanovelli,48502,,EC Bahia,Flamengo,Renato Paiva,Jorge Sampaoli,13,12,21950000,80550000,26.2,26.0,2,3,1,3,10,4,16,13,11,16,1,4,0,5,20,14,11,7
2023,2023-04-25,2,Arena Fonte Nova,Raphael Claus,27427,47364,EC Bahia,Botafogo,Renato Paiva,Luís Castro,12,6,21150000,20500000,26.4,29.4,1,2,1,1,6,3,18,9,9,16,1,4,0,5,13,5,3,2
2023,2023-05-07,4,Arena Fonte Nova,Bruno Mota Correia,37936,47364,EC Bahia,Coritiba FC,Renato Paiva,Antônio Carlos Zago,16,19,18750000,14800000,26.8,27.9,3,1,1,0,3,5,28,24,23,28,4,4,1,2,15,10,5,1
2023,2023-05-20,7,Arena Fonte Nova,Denis Ribeiro Serafim,32519,47364,EC Bahia,Goiás,Renato Paiva,Émerson Ávila,14,15,19200000,10950000,26.6,27.9,1,1,1,1,4,6,19,13,13,19,4,3,1,6,23,13,14,4
2023,2023-06-10,10,Arena Fonte Nova,Rodrigo Jose Pereira de Lima,34019,47364,EC Bahia,Cruzeiro,Renato Paiva,Pepa,15,10,25150000,19100000,27.8,28.4,2,2,1,2,6,5,15,9,9,14,5,3,8,5,14,15,3,6
2023,2023-06-22,11,Arena Fonte Nova,Wilton Sampaio,31013,47364,EC Bahia,Palmeiras,Renato Paiva,Abel Ferreira,15,2,30550000,71300000,26.7,27.4,1,0,0,0,6,8,18,16,16,18,2,2,6,7,9,10,4,6
2023,2023-07-01,13,Arena Fonte Nova,Marcelo de Lima Henrique  ,34090,47364,EC Bahia,Grêmio,Renato Paiva,Renato Portaluppi,14,2,29050000,27200000,26.7,28.1,1,2,1,1,7,2,21,11,9,20,5,3,0,6,16,14,7,5
2023,2023-07-22,16,Arena Fonte Nova,André Luiz Skettino Policarpo Bento,43716,47364,Flamengo,América-MG,Renato Paiva,Vanderlei Luxemburgo,2,20,24050000,44900000,27.2,30.1,1,1,0,0,11,5,13,20,20,13,1,4,2,4,18,5,8,1
2023,2023-07-16,15,Arena da Baixada,Rafael Rodrigo Klein,17091,,Fortaleza,Cuiabá-MT,,,7,14,52900000,27600000,26.2,26.6,0,1,2,0,5,3,14,9,9,13,6,5,4,0,15,8,5,2
2023,2023-04-15,1,Arena da Baixada,Rafael Rodrigo Klein,15329,42372,Athletico-PR,Goiás,Paulo Turra,Émerson Ávila,3,18,26800000,8950000,26.9,29.0,2,0,1,0,3,8,19,18,17,18,2,1,1,1,11,16,4,8
2023,2023-05-07,4,Arena da Baixada,Raphael Claus,32949,42372,Athletico-PR,Flamengo,Paulo Turra,Jorge Sampaoli,15,13,55100000,68650000,25.8,26.9,2,1,1,1,2,8,15,11,10,15,4,2,2,0,10,14,3,3
2023,2023-05-14,6,Arena da Baixada,Flavio Rodrigues de Souza,31252,42372,Athletico-PR,Coritiba FC,Paulo Turra,Antônio Carlos Zago,4,19,53550000,17200000,26.9,28.6,3,2,0,1,4,1,9,12,12,9,1,4,1,1,26,7,15,2
2023,2023-05-27,8,Arena da Baixada,Savio Pereira Sampaio,25966,42372,Athletico-PR,Grêmio,Paulo Turra,Renato Portaluppi,7,10,45750000,11000000,26.6,27.2,1,2,1,1,10,5,14,15,15,13,2,3,1,2,16,10,7,4
2023,2023-06-03,9,Arena da Baixada,Vinicius Gonçalves Dias Araujo,18684,42372,Athletico-PR,Botafogo,Paulo Turra,Luís Castro,11,1,54950000,25600000,24.8,27.6,1,0,1,0,6,7,15,12,11,14,4,6,3,0,16,13,4,5
2023,2023-06-24,12,Arena da Baixada,Wagner do Nascimento Magalhães,30144,42372,Athletico-PR,Corinthians,Wesley Carvalho,Vanderlei Luxemburgo,11,15,54400000,47550000,26.7,26.0,1,0,1,0,5,5,25,11,10,25,3,5,1,1,24,12,9,5
2023,2023-07-02,13,Arena da Baixada,Jean Pierre Goncalves Lima,33118,42372,Athletico-PR,Palmeiras,Wesley Carvalho,Abel Ferreira,9,4,48400000,50750000,25.4,23.8,2,2,0,1,7,2,20,9,8,20,3,3,1,4,27,10,16,3
2023,2023-05-07,4,Arena do Grêmio,Paulo Cesar Zanovelli,23760,60540,Grêmio,RB Bragantino,Renato Portaluppi,Pedro Caixinha,7,12,21600000,29000000,28.0,24.2,3,3,1,1,4,7,9,20,18,7,5,0,3,2,11,21,4,6
2023,2023-05-14,6,Arena do Grêmio,Bruno Mota Correia,19598,60540,Grêmio,Fortaleza,Renato Portaluppi,Juan Pablo Vojvoda,10,6,26900000,13350000,28.4,28.5,0,0,0,0,9,5,22,22,20,19,4,6,1,1,17,14,7,7
2023,2023-05-21,7,Arena do Grêmio,Flavio Rodrigues de Souza,39438,60540,Grêmio,Internacional,Renato Portaluppi,Mano Menezes,11,12,28500000,21550000,29.6,28.8,3,1,2,0,3,7,14,15,12,13,3,3,1,1,14,24,6,14
2023,2023-06-04,9,Arena do Grêmio,Wilton Sampaio,42207,60540,Grêmio,São Paulo,Renato Portaluppi,Dorival Júnior,5,3,28500000,25100000,29.6,27.7,2,1,2,1,6,8,9,13,9,9,3,5,3,2,21,16,6,7
2023,2023-06-23,11,Arena do Grêmio,Edina Alves Batista,15864,60540,Grêmio,América-MG,Renato Portaluppi,Vagner Mancini,6,18,24900000,10500000,26.5,30.0,3,1,1,1,10,2,10,11,11,10,1,7,2,3,22,8,11,3
2023,2023-06-25,12,Arena do Grêmio,João Vitor Gobi,37048,60540,Grêmio,Coritiba FC,Renato Portaluppi,Antônio Carlos Zago,3,20,28300000,21400000,29.1,26.0,5,1,1,1,8,5,10,17,15,10,6,3,2,4,17,17,4,8
2023,2023-07-09,14,Arena do Grêmio,Flavio Rodrigues de Souza,47029,60540,Grêmio,Botafogo,Renato Portaluppi,Cláudio Caçapa,2,1,27900000,25100000,29.1,28.4,0,2,0,0,10,2,8,13,10,8,4,4,1,1,22,15,11,5
2023,2023-07-23,16,Arena do Grêmio,Luiz Flávio de Oliveira ,37085,60540,EC Bahia,Corinthians,Renato Portaluppi,Luiz Felipe Scolari,16,15,20550000,37300000,27.3,29.2,0,0,1,0,3,8,7,17,15,7,3,1,0,1,6,17,2,7
2023,2023-07-16,15,Estádio Beira-Rio,Rodrigo Jose Pereira de Lima,41823,,São Paulo,Santos,Mano Menezes,Abel Ferreira,8,13,41150000,73450000,29.9,27.4,4,1,0,0,4,7,18,13,13,17,5,4,1,2,9,16,4,5
2023,2023-07-29,17,Estádio Beira-Rio,Matheus Delgado Candançan,32020,50848,Coritiba FC,Fluminense,Eduardo Coudet,Toni Oliveira,18,5,46950000,9200000,30.1,29.0,2,0,1,1,7,5,14,11,10,13,3,3,2,1,17,12,7,4
2023,2023-04-23,2,Estádio Beira-Rio,Ramon Abatti,45751,56000,Internacional,Flamengo,Mano Menezes,Jorge Sampaoli,10,2,33550000,86850000,28.2,28.0,2,1,0,0,6,2,14,13,13,14,3,2,2,3,16,16,5,8
2023,2023-04-30,3,Estádio Beira-Rio,Rodrigo Jose Pereira de Lima,29193,56000,Internacional,Goiás,Mano Menezes,Émerson Ávila,6,10,32050000,11750000,28.1,28.0,1,0,0,0,8,11,16,10,9,15,2,7,1,4,18,14,6,7
2023,2023-05-11,5,Estádio Beira-Rio,Bruno Arleu de Araújo,13537,56000,Internacional,Athletico-PR,Mano Menezes,Paulo Turra,8,10,37500000,48750000,29.9,25.7,0,2,0,0,4,3,11,10,10,10,3,3,2,2,12,14,8,3
2023,2023-05-28,8,Estádio Beira-Rio,Wagner do Nascimento Magalhães,19037,56000,Internacional,EC Bahia,Mano Menezes,Renato Paiva,15,13,22200000,21250000,27.7,27.0,2,0,0,0,2,7,10,13,13,10,4,0,3,0,7,9,2,4
2023,2023-06-11,10,Estádio Beira-Rio,Edina Alves Batista,18044,56000,Internacional,Vasco da Gama,Mano Menezes,Maurício Barbieri,13,19,34000000,28500000,29.0,25.1,2,1,2,1,7,6,13,21,20,12,4,1,0,4,11,14,5,6
2023,2023-07-02,13,Estádio Beira-Rio,Wagner do Nascimento Magalhães,23923,56000,Internacional,Cruzeiro,Mano Menezes,Pepa,6,12,39750000,19500000,28.1,27.3,0,0,0,0,2,4,12,14,14,11,3,4,1,1,15,9,8,5
2023,2023-04-16,1,Neo Química Arena ,Anderson Daronco,41304,49205,Corinthians,Cruzeiro,Fernando Lázaro,Pepa,7,13,51200000,20900000,27.6,28.7,2,1,0,0,7,4,14,12,11,14,1,5,4,3,12,8,4,3
2023,2023-05-09,4,Neo Química Arena ,Ramon Abatti,36512,49205,Corinthians,Fortaleza,Vanderlei Luxemburgo,Juan Pablo Vojvoda,17,2,33400000,13100000,27.2,29.9,1,1,0,0,5,5,6,9,9,6,1,7,3,2,21,16,10,7
2023,2023-05-14,6,Neo Química Arena ,Bruno Arleu de Araújo,41434,49205,Corinthians,São Paulo,Vanderlei Luxemburgo,Dorival Júnior,16,7,47850000,25900000,27.2,28.4,1,1,1,1,5,4,16,18,18,15,0,2,0,2,7,7,4,2
2023,2023-05-28,8,Neo Química Arena ,Leandro Pedro Vuaden,34624,49205,Corinthians,Fluminense,Vanderlei Luxemburgo,Fernando Diniz,18,3,59500000,43250000,25.9,30.2,2,0,0,0,7,6,18,6,6,17,7,2,2,3,14,22,8,10
2023,2023-06-10,10,Neo Química Arena ,André Luiz Skettino Policarpo Bento,40512,49205,Corinthians,Cuiabá-MT,Vanderlei Luxemburgo,Toni Oliveira,16,14,36250000,7080000,26.2,27.9,1,1,0,0,8,6,11,13,13,10,1,6,1,1,24,10,10,3
2023,2023-07-02,13,Neo Química Arena ,Edina Alves Batista,42404,49205,Corinthians,RB Bragantino,Vanderlei Luxemburgo,Pedro Caixinha,15,7,38750000,26000000,26.1,25.7,0,1,0,1,4,2,15,17,17,15,4,4,5,1,12,10,4,5
2023,2023-04-24,2,Estádio Serra Dourada,Bruno Arleu de Araújo,10162,14525,Goiás,Corinthians,Émerson Ávila,Cuca,18,7,11750000,54700000,27.9,28.6,3,1,1,1,5,8,21,23,21,20,1,4,4,1,18,10,6,4
2023,2023-05-07,4,Estádio Serra Dourada,Wagner do Nascimento Magalhães,13789,14525,Goiás,Palmeiras,Émerson Ávila,Abel Ferreira,14,3,10700000,83500000,28.4,28.7,0,5,0,1,4,6,13,29,29,13,3,4,1,1,15,16,7,5
2023,2023-05-14,6,Estádio Serra Dourada,Rafael Rodrigo Klein,9092,14525,Goiás,Botafogo,Émerson Ávila,Luís Castro,18,1,9050000,22700000,28.6,29.4,2,1,1,1,4,7,23,18,18,20,1,2,2,2,7,17,2,10
2023,2023-06-04,9,Estádio Serra Dourada,Marcelo de Lima Henrique  ,6987,14525,Goiás,Cuiabá-MT,Émerson Ávila,Toni Oliveira,17,15,9100000,7800000,28.9,28.3,0,1,0,0,4,5,19,14,14,18,7,3,2,1,11,15,7,2
2023,2023-06-11,10,Estádio Serra Dourada,Leandro Pedro Vuaden,10260,14525,Goiás,Fluminense,Émerson Ávila,Fernando Diniz,17,6,10300000,46800000,28.8,27.8,2,2,1,1,6,7,15,23,23,15,2,7,5,1,22,14,9,5
2023,2023-07-04,13,Estádio Serra Dourada,Denis Ribeiro Serafim,0,14525,Goiás,Coritiba FC,Armando Evangelista,Thiago Kosloski,17,20,10650000,16100000,28.5,26.7,1,2,0,2,7,2,20,24,22,18,6,5,1,1,18,13,6,3
2023,2023-07-18,15,Estádio Serra Dourada,Raphael Claus,12303,14525,Internacional,Palmeiras,Armando Evangelista,Luiz Felipe Scolari,10,5,10130000,48500000,28.5,29.2,0,0,0,0,6,4,16,14,13,15,1,3,0,0,17,6,8,2
2023,2023-05-02,3,Estádio São Januário,Flavio Rodrigues de Souza,19223,24584,Vasco da Gama,EC Bahia,Maurício Barbieri,Renato Paiva,5,18,50200000,22250000,25.3,27.0,0,1,0,1,7,6,19,19,18,18,5,6,5,0,15,12,6,4
2023,2023-05-14,6,Estádio São Januário,Rodrigo Jose Pereira de Lima,19108,24584,Vasco da Gama,Santos,Maurício Barbieri,Odair Hellmann,14,9,34900000,29400000,24.5,25.6,0,1,0,1,14,1,14,12,12,14,0,9,0,3,23,6,10,3
2023,2023-06-06,9,Estádio São Januário,Braulio da Silva Machado,0,24584,Vasco da Gama,Flamengo,Maurício Barbieri,Jorge Sampaoli,18,7,37600000,84700000,26.2,26.1,1,4,0,4,4,0,13,18,18,13,1,4,2,0,13,10,7,4
2023,2023-06-23,11,Estádio São Januário,Jean Pierre Goncalves Lima,17647,24584,Vasco da Gama,Goiás,Maurício Barbieri,Armando Evangelista,19,17,36100000,10300000,23.9,28.2,0,1,0,0,8,2,20,24,19,17,0,4,4,3,21,8,10,6
2023,2023-07-08,14,Estádio São Januário,Savio Pereira Sampaio,0,24584,Vasco da Gama,Cruzeiro,William Batista,Pepa,18,12,24000000,16900000,25.3,27.1,0,1,0,1,4,6,7,18,17,7,4,1,3,1,9,7,7,0
2023,2023-07-23,16,Estádio São Januário,Paulo Cesar Zanovelli,0,24584,RB Bragantino,Internacional,Ramón Díaz,Wesley Carvalho,7,11,29550000,53000000,25.4,25.7,0,0,0,0,8,2,19,21,21,19,0,2,2,1,18,9,10,6
2023,2023-04-16,1,Estádio Alfredo Jaconi ,Wilton Sampaio,13997,23540,Grêmio,Santos,Renato Portaluppi,Odair Hellmann,9,17,24700000,38800000,28.0,26.1,1,0,1,0,4,11,12,16,15,12,4,5,1,1,17,16,6,8
2023,2023-06-27,12,Estádio Luso Brasileiro,Rafael Rodrigo Klein,0,5000,Vasco da Gama,Cuiabá-MT,William Batista,Toni Oliveira,19,16,30900000,7900000,24.9,28.9,1,0,0,0,4,6,18,13,12,17,3,1,3,5,9,14,4,6
2023,2023-04-15,1,Estádio Nabi Abi Chedid,Maguielson Lima Barbosa,3368,13212,RB Bragantino,EC Bahia,Pedro Caixinha,Renato Paiva,5,12,22100000,19450000,23.7,26.5,2,1,0,1,4,7,20,13,13,20,2,5,2,3,13,9,4,5
2023,2023-04-29,3,Estádio Nabi Abi Chedid,Braulio da Silva Machado,4829,13212,RB Bragantino,Cruzeiro,Pedro Caixinha,Pepa,7,12,27300000,16100000,24.8,29.7,0,3,0,1,5,9,18,8,8,17,2,5,1,4,12,18,5,7
2023,2023-05-11,5,Estádio Nabi Abi Chedid,Rafael Rodrigo Klein,2909,13212,RB Bragantino,América-MG,Pedro Caixinha,Vagner Mancini,12,20,33300000,9300000,25.8,31.0,2,2,2,1,5,4,16,17,17,15,1,7,3,2,20,10,5,2
2023,2023-05-20,7,Estádio Nabi Abi Chedid,Felipe Fernandes,3769,13212,RB Bragantino,Athletico-PR,Pedro Caixinha,Paulo Turra,13,5,28300000,33100000,24.3,27.2,2,0,1,0,6,5,20,12,12,20,4,2,2,3,13,14,7,8
2023,2023-05-29,8,Estádio Nabi Abi Chedid,Anderson Daronco,5988,13212,RB Bragantino,Santos,Pedro Caixinha,Odair Hellmann,12,9,30800000,32400000,24.7,25.6,2,0,1,0,5,4,13,10,10,11,1,7,3,4,19,9,6,5
2023,2023-06-23,11,Estádio Nabi Abi Chedid,Anderson Daronco,10103,13212,RB Bragantino,Flamengo,Pedro Caixinha,Jorge Sampaoli,12,3,24700000,86200000,24.6,27.4,4,0,1,0,17,2,2,5,5,2,0,9,2,2,36,7,11,5
2023,2023-06-25,12,Estádio Nabi Abi Chedid,Bruno Mota Correia,3798,13212,RB Bragantino,Goiás,Pedro Caixinha,Armando Evangelista,9,17,27700000,10650000,25.0,29.1,2,0,2,0,10,4,17,23,21,17,0,4,0,6,20,4,8,1
2023,2023-07-09,14,Estádio Nabi Abi Chedid,Raphael Claus,9411,13212,RB Bragantino,São Paulo,Pedro Caixinha,Dorival Júnior,5,7,27700000,18800000,25.0,24.6,0,0,0,0,6,4,16,9,9,16,1,4,0,0,26,6,14,2
2023,2023-07-23,16,Estádio Nabi Abi Chedid,Maguielson Lima Barbosa,6446,13212,Grêmio,Atlético-MG,Pedro Caixinha,Eduardo Coudet,3,12,30800000,40750000,24.7,30.2,1,0,0,0,13,4,15,14,13,14,5,4,0,3,20,11,10,2
2023,2023-04-23,2,Estádio Urbano Caldeira,Braulio da Silva Machado,11233,20120,Santos,Atlético-MG,Odair Hellmann,Eduardo Coudet,17,16,51100000,44300000,25.0,28.4,0,0,0,0,9,6,11,21,20,11,5,2,0,1,12,15,5,6
2023,2023-04-29,3,Estádio Urbano Caldeira,Anderson Daronco,11844,20120,Santos,América-MG,Odair Hellmann,Vagner Mancini,17,20,41100000,15150000,26.5,29.8,3,2,2,1,2,6,19,16,15,18,6,3,0,1,12,19,4,7
2023,2023-05-11,5,Estádio Urbano Caldeira,Wagner do Nascimento Magalhães,7262,20120,Santos,EC Bahia,Odair Hellmann,Renato Paiva,14,9,27100000,25100000,26.6,26.6,3,0,2,0,1,4,18,13,12,17,3,6,5,1,14,17,3,9
2023,2023-05-21,7,Estádio Urbano Caldeira,Raphael Claus,12641,20120,Santos,Palmeiras,Odair Hellmann,Abel Ferreira,7,2,28400000,83500000,25.7,28.7,0,0,0,0,3,4,15,11,9,14,1,4,0,3,12,12,5,5
2023,2023-06-04,9,Estádio Urbano Caldeira,Paulo Cesar Zanovelli,9600,20120,Santos,Internacional,Odair Hellmann,Mano Menezes,12,13,21400000,38800000,27.0,27.9,1,1,1,1,5,5,19,12,12,17,2,3,0,0,17,8,12,3
2023,2023-06-22,11,Estádio Urbano Caldeira,Leandro Pedro Vuaden,12499,20120,Santos,Corinthians,Odair Hellmann,Vanderlei Luxemburgo,13,16,35900000,43750000,27.3,26.9,0,2,0,2,5,2,17,14,12,15,2,4,0,1,12,9,5,5
2023,2023-06-25,12,Estádio Urbano Caldeira,Wilton Sampaio,0,20120,Santos,Flamengo,Claudiomiro,Jorge Sampaoli,13,4,35900000,74600000,27.0,26.0,2,3,1,1,2,7,14,11,10,14,1,4,2,1,12,10,4,1
2023,2023-07-09,14,Estádio Urbano Caldeira,Bruno Arleu de Araújo,0,20120,Santos,Goiás,Paulo Turra,Armando Evangelista,14,17,35200000,10000000,25.9,28.6,4,3,3,1,8,13,17,19,19,16,2,2,1,4,15,19,5,8
2023,2023-07-23,16,Estádio Urbano Caldeira,Ramon Abatti,0,20120,Cuiabá-MT,São Paulo,Paulo Turra,Bruno Lage,13,4,35600000,24900000,27.5,28.5,2,1,1,0,2,8,23,20,20,23,4,0,1,0,7,18,3,6
2023,2023-04-23,2,Estádio Raimundo Sampaio,Flavio Rodrigues de Souza,21605,24927,Cruzeiro,Grêmio,Pepa,Renato Portaluppi,13,9,17400000,25100000,29.4,29.1,1,0,0,0,11,5,21,8,8,19,7,5,1,3,20,11,9,2
2023,2023-04-30,3,Estádio Raimundo Sampaio,Ramon Abatti,15037,24483,Atlético-MG,Athletico-PR,Eduardo Coudet,Paulo Turra,16,11,44500000,51300000,29.1,25.0,2,1,1,0,1,5,18,11,11,18,2,4,2,3,16,8,9,1
2023,2023-04-15,1,Estádio Raimundo Sampaio,Braulio da Silva Machado,6653,25000,América-MG,Fluminense,Vagner Mancini,Fernando Diniz,20,1,8800000,35250000,32.1,27.7,0,3,0,0,11,1,25,9,8,24,5,2,2,3,17,15,9,3
2023,2023-05-06,4,Estádio Raimundo Sampaio,Bruno Arleu de Araújo,21191,25000,Cruzeiro,Santos,Pepa,Odair Hellmann,6,11,15150000,34400000,28.8,26.9,2,1,1,0,4,4,17,15,14,16,3,1,0,5,10,9,6,4
2023,2023-05-07,4,Estádio Raimundo Sampaio,Denis Ribeiro Serafim,5228,25000,América-MG,Cuiabá-MT,Vagner Mancini,Ivo Vieira,20,18,8950000,7550000,32.0,28.6,1,2,1,0,4,6,19,12,12,17,4,3,5,2,15,9,8,3
2023,2023-05-14,6,Estádio Raimundo Sampaio,Wilton Sampaio,4295,25000,América-MG,Cruzeiro,Vagner Mancini,Pepa,20,5,8450000,17100000,31.3,28.8,0,4,0,1,5,6,10,17,16,10,4,2,5,3,15,16,10,6
2023,2023-05-20,7,Estádio Raimundo Sampaio,Luiz Flávio de Oliveira ,2488,25000,América-MG,Fortaleza,Vagner Mancini,Juan Pablo Vojvoda,20,8,8900000,16000000,28.4,28.4,2,1,2,1,1,2,14,8,6,14,4,1,0,1,9,16,5,5
2023,2023-06-03,9,Estádio Raimundo Sampaio,Anderson Daronco,6701,25000,América-MG,Corinthians,Vagner Mancini,Vanderlei Luxemburgo,19,14,5600000,55900000,30.1,27.0,2,0,0,0,2,3,16,14,13,16,2,4,1,0,16,6,6,2
2023,2023-06-25,12,Estádio Raimundo Sampaio,Flavio Rodrigues de Souza,2249,25000,América-MG,Internacional,Vagner Mancini,Mano Menezes,18,8,8300000,18500000,31.0,28.9,1,2,1,0,3,2,25,6,5,24,0,2,0,1,15,8,8,1
2023,2023-07-23,16,Estádio Raimundo Sampaio,Caio Max Augusto Vieira,21688,25000,Santos,Botafogo,Pepa,Armando Evangelista,14,1,19500000,10230000,28.6,29.1,2,2,0,1,13,1,8,21,20,8,1,1,2,2,16,7,8,4
2023,2023-04-22,2,Estádio Jornalista Mário Filho,Paulo Cesar Zanovelli,38598,,Fluminense,Athletico-PR,Fernando Diniz,Paulo Turra,1,3,36950000,27300000,30.7,27.9,2,0,1,0,10,6,13,20,20,13,1,2,3,1,14,10,6,4
2023,2023-04-30,3,Estádio Jornalista Mário Filho,Edina Alves Batista,53138,,Flamengo,Botafogo,Jorge Sampaoli,Luís Castro,8,2,78950000,21000000,28.3,30.3,2,3,0,2,7,2,14,12,12,13,3,11,3,1,24,12,8,3
2023,2023-05-07,4,Estádio Jornalista Mário Filho,Wilton Sampaio,39850,82238,Fluminense,Vasco da Gama,Fernando Diniz,Maurício Barbieri,5,9,37450000,49700000,30.9,25.5,1,1,0,1,9,1,12,19,18,10,0,8,1,1,23,8,10,5
2023,2023-05-13,6,Estádio Jornalista Mário Filho,Edina Alves Batista,39040,82238,Fluminense,Cuiabá-MT,Fernando Diniz,Luiz Fernando Iubel,3,17,29950000,8250000,31.3,28.7,2,0,1,0,7,3,14,10,9,14,2,0,0,4,7,13,4,4
2023,2023-06-04,9,Estádio Jornalista Mário Filho,Rodrigo Jose Pereira de Lima,27228,82238,Fluminense,RB Bragantino,Fernando Diniz,Pedro Caixinha,8,10,43250000,30800000,30.2,24.7,2,1,2,0,6,6,10,12,12,10,3,2,2,1,12,15,6,8
2023,2023-06-24,12,Estádio Jornalista Mário Filho,Savio Pereira Sampaio,24507,82238,Fluminense,EC Bahia,Fernando Diniz,Renato Paiva,7,14,30800000,29450000,29.9,27.4,2,1,0,1,9,10,9,11,10,8,2,7,2,0,17,15,6,9
2023,2023-07-09,14,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira ,34166,82238,Fluminense,Internacional,Fernando Diniz,Mano Menezes,6,8,35250000,34250000,31.2,30.0,2,0,2,0,7,4,18,16,16,15,0,6,3,0,14,10,3,5
2023,2023-07-16,15,Estádio Jornalista Mário Filho,Savio Pereira Sampaio,62354,82238,Botafogo,RB Bragantino,Fernando Diniz,Jorge Sampaoli,1,6,41250000,82050000,31.2,28.5,2,0,0,0,8,1,25,20,20,25,3,9,1,1,16,8,5,3
2023,2023-07-29,17,Estádio Jornalista Mário Filho,Rodrigo Jose Pereira de Lima,34211,82238,Vasco da Gama,Athletico-PR,Fernando Diniz,Paulo Turra,19,8,52100000,37100000,29.1,27.1,0,2,0,0,6,2,18,20,19,18,0,7,0,0,15,3,5,3
2023,2023-04-16,1,Estádio Jornalista Mário Filho,Rodrigo Jose Pereira de Lima,42848,78838,Flamengo,Coritiba FC,Mário Jorge,Toni Oliveira,2,19,79650000,18000000,26.5,28.3,3,0,1,0,6,3,20,17,17,19,3,4,1,2,15,10,5,2
2023,2023-05-11,5,Estádio Jornalista Mário Filho,Savio Pereira Sampaio,44948,78838,Flamengo,Goiás,Jorge Sampaoli,Émerson Ávila,17,18,78600000,7100000,26.1,28.3,2,0,1,0,8,7,21,9,7,21,6,3,1,1,23,14,11,4
